order_id,erp_party_id,first_name,last_name,email_address,phone_number,status,quote_amount,sentiment_flag,last_updated
ec53f91e-ba93-4154-8c1f-4bf963d97301,ERP-WD1XMXB9,Andrew,Martin,andrewmartin83@globallogisticsinc.com,+15396402735,In Transit,583.17,Positive,2025-10-14 16:45:14.192208+00:00
87aa34cc-e81a-4e24-9b9b-550cff2ed4b4,ERP-UYHNQYYF,Deborah,Taylor,deborah.taylor@outlook.com,+16252872901,Delayed,1806.81,Neutral,2025-11-05 04:35:38.192215+00:00
6c863f6b-6a95-48b3-805a-730be30ea009,ERP-RRPZLK3E,Susan,Taylor,susan_taylor@icloud.com,+13689584996,Delayed,2804.36,Neutral,2025-09-25 14:25:52.192222+00:00
07ade8f3-eef7-4293-9afc-b78dcb054ee1,ERP-IOGXPBWH,Sandra,Anderson,sandraanderson55@gmail.com,+19214194371,Delivered,3786.39,Positive,2025-09-18 19:19:44.192229+00:00
25da46a0-a5a6-400e-ab53-74b0988a62d3,ERP-5GLQJ5SX,Robert,Sanchez,robertsanchez50@protonmail.com,+13165566766,Pending Callback,3125.08,Frustrated,2025-07-30 20:18:47.192236+00:00
a206d407-41fa-4f17-b7a6-add5e2ecb3dc,ERP-WDEEKGYS,Lisa,Robinson,lisa_robinson@protonmail.com,+15926334043,Pending Callback,3213.96,Frustrated,2025-05-09 01:24:00.192243+00:00
6cf9931c-bfb9-4a2b-8045-fa68ad1d5f0e,ERP-9TRFLQBM,Carol,Robinson,carol.robinson@yahoo.com,+15937759281,Pending Callback,2104.76,Neutral,2025-11-20 14:38:42.192250+00:00
befd6449-d876-4694-93d6-02c98d1537e3,ERP-PGU2HBIK,Melissa,Clark,melissa_clark73@protonmail.com,+17233152871,Delivered,3898.05,Neutral,2025-10-02 12:23:28.192257+00:00
4cb0302c-059f-4aa9-8050-1221c142b09c,ERP-1PHP0XI5,Ronald,Johnson,ronald.johnson58@outlook.com,+12896492923,Delayed,1128.4,Frustrated,2025-09-14 16:45:13.192264+00:00
06f247a9-b26a-4c23-8dd1-8070d4032728,ERP-4VPW232U,George,Lopez,georgelopez@outlook.com,+19204995740,Delivered,4766.75,Frustrated,2025-05-16 10:32:46.192270+00:00
be9a4ccc-fa79-4599-960f-9faf776d9c71,ERP-D82795E5,Amanda,Clark,amanda.clark19@globallogisticsinc.com,+14539797434,Pending Callback,796.64,Frustrated,2026-01-16 15:58:34.192278+00:00
9255f6bc-6ae1-4e9c-932a-7572b5cf650e,ERP-NC21O0Z5,Kevin,Wilson,kevin_wilson63@protonmail.com,+12029922526,Pending Callback,3210.72,Frustrated,2025-12-12 21:43:25.192285+00:00
ba93e478-68e8-412e-ba41-8b56a4e98516,ERP-THPHJ3MU,Michael,Sanchez,michaelsanchez63@icloud.com,+19802491752,In Transit,3168.28,Neutral,2026-04-24 16:50:54.192292+00:00
1a3cfb6e-766a-40cd-9a71-cebfc0753799,ERP-4PA8HYEX,Linda,Robinson,linda.robinson@icloud.com,+15694562350,Delivered,3356.09,Frustrated,2026-02-25 17:47:45.192299+00:00
e028fbb2-fced-4025-9289-a64b2095d8e5,ERP-W01PDDHC,Sarah,Gonzalez,sarahgonzalez29@gmail.com,+12089126629,In Transit,4941.96,Neutral,2025-08-04 11:45:49.192306+00:00
d3b9a2c3-5bbf-469b-96cf-cc20e8170341,ERP-CN0DL5E1,William,Thomas,william.thomas@gmail.com,+17437761138,Delayed,2256.49,Frustrated,2026-02-07 06:46:51.192313+00:00
70b0b270-1927-4f48-a343-62ca4d123627,ERP-FOY4DD1V,Kevin,White,kevin_white45@outlook.com,+13434535537,In Transit,1316.02,Frustrated,2025-09-10 00:07:22.192320+00:00
954f4608-05ba-462f-b877-bb38643b15c6,ERP-K7A45HVG,Timothy,Martin,timothy_martin@globallogisticsinc.com,+14457067322,In Transit,1281.3,Frustrated,2025-09-12 08:46:29.192327+00:00
e57b4624-81a5-4efd-bd3e-91fa6f659420,ERP-5AMLN4PT,Michael,Taylor,michael.taylor98@globallogisticsinc.com,+12742172106,In Transit,1384.71,Positive,2025-05-07 17:32:21.192333+00:00
8a1551bf-76c5-4f77-8967-e619d0b27ec1,ERP-OKZ1POXT,Sarah,Sanchez,sarah.sanchez@outlook.com,+12807234329,Delayed,2728.31,Neutral,2025-09-15 06:36:40.192341+00:00
054f8f54-88a3-444a-b70b-06441b01cb33,ERP-4YCZ04CD,Kevin,Harris,kevin_harris15@protonmail.com,+18232566067,Delayed,685.27,Frustrated,2026-03-08 17:41:42.192347+00:00
5bb12f29-0946-45ce-9ce8-6aaeb6307a2c,ERP-F8S2ZGE2,George,Smith,george_smith@globallogisticsinc.com,+12305438034,Delivered,2666.89,Neutral,2025-07-28 09:16:04.192354+00:00
0dd29568-6352-4763-be87-473c75e43a5c,ERP-CQMRUNJD,Kenneth,Lee,kennethlee@yahoo.com,+19587211042,In Transit,4307.58,Positive,2026-01-26 01:13:00.192361+00:00
46994cf3-0fcc-4230-8c9a-83b14bf2e05d,ERP-N7G8B2ZX,David,Thomas,david.thomas@hotmail.com,+19375275444,In Transit,2900.53,Positive,2025-10-18 01:14:27.192368+00:00
de6be83b-ccb1-4996-b4b4-c93bc21928eb,ERP-BISBO551,Amanda,Lewis,amanda_lewis@protonmail.com,+16672087044,Delayed,1528.82,Neutral,2025-07-17 19:15:13.192374+00:00
61d6a97c-3e13-4779-aeac-4a7cb28c2571,ERP-QVR1H61I,Michelle,Davis,michelle.davis@yahoo.com,+17545541157,Delivered,107.16,Frustrated,2025-12-05 21:27:57.192381+00:00
cc012c7c-5a96-4474-94b3-ce548dc7c59c,ERP-LH9P89FK,Deborah,White,deborah.white30@icloud.com,+15816692391,In Transit,2576.6,Frustrated,2025-06-16 13:59:36.192388+00:00
1d45efb6-9587-49ee-bb9f-a8c2fb837941,ERP-VCXEK47O,Margaret,Williams,margaretwilliams42@hotmail.com,+14784392223,Delayed,766.95,Frustrated,2026-03-19 16:54:04.192395+00:00
d0299306-4fc3-408c-9167-4402caa728af,ERP-FQOT8HLJ,Patricia,Brown,patricia.brown@globallogisticsinc.com,+19025111660,Delayed,4196.03,Neutral,2026-03-04 10:07:25.192403+00:00
ef5fbde0-ec07-420a-b72d-390292c47b1e,ERP-IMSYJ9BO,Jennifer,Thompson,jennifer_thompson@gmail.com,+16733043290,In Transit,158.59,Positive,2026-03-11 06:14:50.192410+00:00
440401be-2dc4-4481-ae1a-de870351ba7a,ERP-OY7DV7C9,Joseph,Clark,joseph.clark83@globallogisticsinc.com,+13312946432,In Transit,309.21,Neutral,2026-04-11 08:37:26.192417+00:00
66754c7d-4050-4800-ac50-9113f661ffdb,ERP-U3OBYGHG,Richard,Robinson,richard_robinson@gmail.com,+18288345026,Delivered,2544.57,Frustrated,2025-10-26 23:42:35.192424+00:00
0aa82d7b-5784-4827-a7dd-7ac83a523c06,ERP-KEH5SW22,Sarah,Williams,sarah_williams92@hotmail.com,+17576966636,Delivered,2003.07,Positive,2026-04-20 21:40:37.192432+00:00
94fecdf4-df66-4adf-8dee-cca17207b05a,ERP-H62C9T19,Daniel,Martin,daniel.martin@icloud.com,+14464729743,In Transit,3843.84,Positive,2025-09-19 10:45:44.192439+00:00
f033a00c-6db8-45ae-bb28-b1a56d653e9c,ERP-79GIL0MV,Anthony,Lopez,anthonylopez90@protonmail.com,+17773454084,Pending Callback,2756.41,Positive,2025-10-22 13:24:10.192447+00:00
b521b6dc-e6fe-4989-a936-62dcf8664aee,ERP-CVARLW3M,David,Williams,david.williams@gmail.com,+13518003320,In Transit,4247.76,Neutral,2026-04-02 20:33:29.192454+00:00
995f2816-ad79-4c27-9290-b0bc6f1a58be,ERP-7ODKEF82,Betty,Thompson,betty_thompson84@yahoo.com,+19247756846,Delayed,3361.11,Positive,2025-12-05 01:48:22.192461+00:00
35f97c55-da58-4714-9c3b-7055037a90b1,ERP-YE088O98,Lisa,White,lisa.white24@globallogisticsinc.com,+18264262705,Pending Callback,789.15,Frustrated,2026-03-31 19:23:28.192468+00:00
1c465a76-e4a8-4128-b275-a813248f5944,ERP-9G5DZX5Q,Jessica,Lopez,jessica_lopez@icloud.com,+12695585205,In Transit,3630.03,Positive,2025-12-02 03:24:25.192475+00:00
a2e2aa30-e9aa-4fa5-b79f-1d8f7f86982a,ERP-PFO5MN32,Mark,White,markwhite@yahoo.com,+16622751547,Delivered,198.38,Neutral,2026-03-21 08:29:36.192482+00:00
44f6d688-a503-4b9a-bf17-9bdaa3404545,ERP-GN0T6DVW,Michael,Hernandez,michael_hernandez@hotmail.com,+18693688113,Delayed,362.42,Neutral,2026-02-10 04:43:56.192489+00:00
c5d4979c-3fce-4d02-9dbf-5c432672e001,ERP-ZZ0JKIBU,Joseph,Wilson,joseph_wilson@outlook.com,+12036372435,Delivered,4137.1,Frustrated,2025-09-09 22:11:14.192496+00:00
4c24a643-35da-457e-b88e-a6269f07c5a6,ERP-DHW9RE2Q,Paul,Miller,paulmiller@icloud.com,+17575964029,Delivered,4438.91,Neutral,2026-02-17 13:31:21.192503+00:00
6e6cf220-60cb-469b-a3ac-f296da4049ec,ERP-JQIJC1YD,Mark,Johnson,mark_johnson70@globallogisticsinc.com,+18034321999,Pending Callback,4110.19,Neutral,2025-10-05 01:14:44.192513+00:00
d122d0cc-0607-4060-8aba-91e6b4cc9502,ERP-7UIKO4BU,Amanda,Ramirez,amandaramirez@gmail.com,+19756593832,Delayed,4863.61,Positive,2026-03-13 00:27:46.192531+00:00
4e7464f7-c743-47a8-bfd4-f22e0dd8c852,ERP-CYH3FVL0,David,Wilson,david.wilson12@protonmail.com,+16067656343,Delivered,2646.47,Positive,2025-06-29 13:25:06.192578+00:00
e3585913-9277-4909-b0ac-e4ac54098160,ERP-V2EFUU8D,George,Martin,george.martin@globallogisticsinc.com,+14927486633,Pending Callback,1394.27,Frustrated,2025-10-24 10:37:24.192640+00:00
7932bb07-5727-48d6-8736-f3a662c02dbf,ERP-RGOWYOO5,Kenneth,Martin,kennethmartin@icloud.com,+16864757102,In Transit,1755.54,Neutral,2025-12-31 06:20:38.192674+00:00
70637b76-be40-46dc-b58d-779cff528b7b,ERP-RZD5E9P3,Karen,Clark,karen_clark94@protonmail.com,+18612914079,Pending Callback,1135.81,Neutral,2025-07-17 06:29:44.192710+00:00
f36af8bf-e173-4562-8673-6ebd43577c6f,ERP-SNC2CZO2,Dorothy,Harris,dorothyharris@yahoo.com,+13974051944,Delayed,262.05,Positive,2025-05-09 11:55:54.192721+00:00
368ae58b-ccca-4604-b690-4bee06eb72f9,ERP-HNQO7YIR,Betty,Thompson,betty_thompson23@protonmail.com,+17645586640,Delayed,4204.5,Neutral,2025-07-14 03:46:40.192729+00:00
9933dacc-e15b-4ab2-9066-c6c70f6b5df1,ERP-KNFU84XY,George,Williams,george_williams84@protonmail.com,+12209991145,Pending Callback,4566.43,Frustrated,2026-02-22 18:15:16.192736+00:00
0c4007b5-4942-4d62-9a7f-b87971393f3b,ERP-AJ2K8XPN,Joshua,Sanchez,joshua_sanchez59@yahoo.com,+16775099530,Pending Callback,2963.99,Positive,2025-10-14 08:56:53.192769+00:00
48cc52fe-c28b-4e65-876d-21f00a044cd3,ERP-4UVKYRMJ,Brian,Clark,brian_clark36@icloud.com,+19288675895,Delayed,834.65,Positive,2025-05-16 14:54:38.192868+00:00
9385f232-fa37-4df4-8bc0-c5cee3195cfc,ERP-43OLFARK,Sarah,Sanchez,sarah_sanchez52@icloud.com,+12367974111,Delivered,3660.09,Positive,2025-08-07 11:39:11.192877+00:00
770e9755-7a2b-4cb8-bd72-da0aa9e631fe,ERP-26YS445G,Andrew,Lee,andrew.lee@icloud.com,+14649423999,Delivered,3306.73,Positive,2025-12-14 01:07:13.192885+00:00
2cea600a-8979-4058-add6-85199b9c3379,ERP-5P5NVQEB,Thomas,White,thomaswhite@hotmail.com,+13997122963,Pending Callback,2696.21,Neutral,2026-04-10 00:42:27.192892+00:00
fc281c98-9b45-4540-82e6-bdab43b5f475,ERP-9M969F5G,Patricia,Jones,patricia.jones63@icloud.com,+13815201950,In Transit,2315.06,Positive,2025-07-09 09:45:57.192900+00:00
91925f82-3ab9-4622-9301-22d3cc76d854,ERP-UF22EPPP,Stephanie,Garcia,stephanie_garcia@gmail.com,+17464047112,In Transit,4470.83,Frustrated,2026-02-16 00:17:52.192908+00:00
5f8f940a-fdf9-436f-93c4-753cd852ab7e,ERP-A0I5LDSL,Maria,Perez,maria.perez6@outlook.com,+16669459524,Delivered,2224.96,Frustrated,2026-03-10 01:35:37.192915+00:00
cf5286ac-8128-4ea8-8bdb-a379364e03c0,ERP-R1F63AI9,Nancy,Lewis,nancy.lewis@protonmail.com,+17163733017,Delivered,3584.44,Positive,2025-12-06 07:33:17.192922+00:00
1c64a46e-99e5-4ed5-9fe9-f099194a24ac,ERP-1WVBD4BE,Kevin,Rodriguez,kevin_rodriguez@protonmail.com,+14586853508,Delayed,3506.44,Frustrated,2026-04-27 09:52:37.192929+00:00
036c2b33-56f2-45d4-a0bf-ca256fe8353b,ERP-XXJVE3DZ,Lisa,Wilson,lisa.wilson@globallogisticsinc.com,+13087094254,Delayed,3912.0,Frustrated,2026-02-11 16:52:16.192936+00:00
9014bf58-1db6-4161-abc0-b5713df3d8ef,ERP-OFT6YRIA,Matthew,Thompson,matthew.thompson15@yahoo.com,+12929989383,In Transit,3645.46,Positive,2025-05-14 15:26:47.192944+00:00
cde7a7aa-2616-47a0-b535-96204e3e55be,ERP-I9KQDGBK,Charles,Lee,charleslee41@icloud.com,+13182971751,In Transit,4274.79,Frustrated,2025-08-22 16:16:23.192952+00:00
694f69ae-2f65-40f8-924a-c6d8350a2966,ERP-MPW5D3GO,Richard,Hernandez,richard_hernandez35@icloud.com,+16896313732,In Transit,749.31,Frustrated,2026-04-08 05:58:39.192959+00:00
7a02ab7b-5606-4e44-ad76-9b892755e7ca,ERP-OV2YGNMB,Richard,Brown,richardbrown@hotmail.com,+16993157738,Pending Callback,325.26,Neutral,2025-08-19 15:48:19.192966+00:00
1f5e1673-29ea-46da-9577-239a3730d2e8,ERP-ZY1UU9YM,Daniel,Smith,danielsmith@hotmail.com,+18779445072,Pending Callback,1794.17,Frustrated,2025-08-24 22:16:43.192973+00:00
94512ca8-00fa-4701-ae71-894277c86481,ERP-4U9BXF44,Anthony,Jones,anthony.jones10@outlook.com,+14465385557,In Transit,2583.95,Frustrated,2025-08-24 04:26:58.192980+00:00
4e8693fe-dce3-4fd2-afc7-a8fc2ea3d0ff,ERP-3CPUDRL9,Anthony,Gonzalez,anthonygonzalez@gmail.com,+16136221587,In Transit,4146.95,Frustrated,2025-09-02 14:29:12.192988+00:00
d7794c8a-1f70-40a4-a919-654c68e9a3e0,ERP-6UXQM334,Kevin,Martinez,kevin_martinez72@icloud.com,+18725728414,In Transit,577.44,Frustrated,2026-02-03 21:46:07.192995+00:00
3cdd53c9-5779-4d99-8773-98f1667868ff,ERP-MW2TND6R,James,Hernandez,jameshernandez96@gmail.com,+14608254209,Delayed,691.65,Neutral,2026-02-06 07:09:42.193002+00:00
be81cbd6-dcb0-4774-ab7d-b290520a6af6,ERP-2ZDO74V1,Ashley,Clark,ashley_clark@hotmail.com,+12047431795,Pending Callback,4210.2,Neutral,2025-05-07 00:50:26.193010+00:00
94801d96-0467-43f9-99fb-4a9dfb79503c,ERP-7GU0ENV5,Steven,Harris,stevenharris50@protonmail.com,+19099805067,Delivered,2049.56,Neutral,2026-01-06 18:42:19.193017+00:00
b0eb6814-e365-455f-933f-b96f6bc2d28a,ERP-EOZ0KZ4Z,Mark,Sanchez,marksanchez@yahoo.com,+14148395760,Delivered,4613.84,Positive,2025-07-29 03:13:36.193024+00:00
a5b06f5c-2dc0-45dc-add8-42454ef92cfa,ERP-SYLEMRUY,Carol,Garcia,carol_garcia87@globallogisticsinc.com,+16322139564,In Transit,223.83,Positive,2026-04-10 10:00:00.193031+00:00
ed3722cf-72ae-407a-b8a4-c202b6c8440a,ERP-H1FKJ4YK,Brian,Johnson,brianjohnson5@globallogisticsinc.com,+16633044675,Pending Callback,1264.22,Frustrated,2026-01-09 07:36:54.193039+00:00
7aa716f0-b1f7-456f-a3e3-925828de93cb,ERP-BNO2Y8B0,George,Perez,george.perez80@globallogisticsinc.com,+14308487025,Delayed,3903.12,Positive,2026-01-06 18:39:59.193047+00:00
ea183c43-e17b-4418-af8f-a652bca73248,ERP-9C80EBKJ,Mark,Garcia,mark.garcia75@gmail.com,+15386773536,In Transit,853.15,Neutral,2025-09-11 05:16:25.193054+00:00
7b5db9f2-00e8-464d-8870-54b7cf24880c,ERP-7WXRUM2L,Sarah,Harris,sarah.harris@globallogisticsinc.com,+17173637814,Pending Callback,550.53,Positive,2025-05-22 22:44:50.193061+00:00
80a07c4a-c40e-4171-81e3-c0e1ed587fbc,ERP-LMH1T939,Susan,Perez,susan.perez15@hotmail.com,+14468574994,In Transit,3444.5,Neutral,2025-12-03 21:57:04.193068+00:00
a8a22a75-a59b-4b49-967f-19b671593096,ERP-J0AS1SSR,Linda,Gonzalez,linda_gonzalez@outlook.com,+17262842572,Delayed,4860.98,Frustrated,2025-10-05 22:45:47.193075+00:00
936e0f63-d35e-4718-8e16-2d0b174a7b50,ERP-CY15PDTZ,James,Lee,jameslee@icloud.com,+19023571389,Pending Callback,3612.65,Positive,2026-03-28 00:50:51.193083+00:00
55b48a4e-84dd-4bd2-b7dd-d2b17df1014a,ERP-GJC36OQO,Michael,Johnson,michael_johnson3@icloud.com,+13217471096,In Transit,3804.21,Frustrated,2026-04-13 08:21:13.193090+00:00
499f448b-6d7d-4d72-b1b3-d83280f2efb8,ERP-C7D2KD1P,George,Ramirez,george_ramirez@hotmail.com,+13607464602,Delayed,3759.09,Frustrated,2026-01-06 11:12:11.193097+00:00
fd6d4027-eca3-4022-9c7d-1989d05cd654,ERP-K585X8A5,Kevin,Jones,kevin.jones@gmail.com,+17868107456,In Transit,1592.99,Frustrated,2025-07-17 01:58:07.193104+00:00
4a7d808d-35a9-4b7b-8850-dffeececedec,ERP-H64FGWJE,Timothy,Lopez,timothylopez@globallogisticsinc.com,+19697628557,In Transit,1524.2,Positive,2026-01-23 16:01:25.193113+00:00
cd4cec49-facc-49c9-94a1-d289a59a120a,ERP-0RLEXDW6,Robert,Miller,robert_miller63@outlook.com,+18318756008,Delayed,2871.2,Neutral,2025-06-21 08:17:39.193120+00:00
945b5faa-3bdd-49bd-9146-1543d35635f3,ERP-GL2ZXJMY,Daniel,Wilson,daniel_wilson62@hotmail.com,+15679936004,Pending Callback,2803.19,Positive,2025-08-23 07:37:28.193126+00:00
85fd58ad-595b-47db-aae9-3f4523da793c,ERP-44FTJ5CC,Joshua,Williams,joshua.williams@globallogisticsinc.com,+17957927637,Delayed,4540.89,Frustrated,2026-01-19 19:28:53.193133+00:00
e51d255d-d8eb-4297-b7eb-63662ae8ab70,ERP-9Q1NI10K,Andrew,Lewis,andrew_lewis@hotmail.com,+15727141173,Delayed,4255.11,Frustrated,2025-08-08 07:45:10.193140+00:00
1c8b36bf-2584-4ede-ae67-9530f66acbdb,ERP-SQG8X80R,Richard,Harris,richard_harris@globallogisticsinc.com,+16994372029,Delivered,1910.23,Positive,2025-08-14 08:55:55.193147+00:00
957a67db-42f6-451e-9b3b-eac5159defec,ERP-6NQQB9LZ,Susan,Taylor,susantaylor82@globallogisticsinc.com,+19594699918,Delayed,1945.63,Neutral,2025-12-10 03:47:20.193154+00:00
62f5e53e-c25f-46f6-b804-ea42449d2a20,ERP-6CJ9IO3M,Donna,Lee,donna_lee@protonmail.com,+13426503713,Delayed,477.73,Frustrated,2026-01-11 23:16:02.193161+00:00
62910281-1361-448c-afc6-ca9c828bb1c3,ERP-GNZEI3ZR,Susan,Jones,susan_jones@protonmail.com,+13658627732,In Transit,1293.98,Positive,2025-09-20 07:19:11.193168+00:00
3e212625-88e9-49b5-88f8-c391fb20859e,ERP-ES6FF7SO,Donna,Garcia,donnagarcia@icloud.com,+19458775644,In Transit,1161.31,Frustrated,2025-10-29 22:42:35.193175+00:00
e2c69442-7487-4806-b6c1-e01ae8cd3b91,ERP-HOFU1WSG,Paul,Garcia,paulgarcia44@protonmail.com,+18042704765,Pending Callback,1988.76,Positive,2026-04-24 14:13:36.193182+00:00
fd03e213-4320-4d65-afd1-3cf2ed34c0b5,ERP-4SPFDRWB,Joseph,Taylor,josephtaylor@gmail.com,+16938753135,In Transit,4495.15,Frustrated,2025-08-21 21:19:23.193189+00:00
62a68911-bfce-4d7d-8d67-ac0a8fbc0ed0,ERP-P5ZP7R1M,Sandra,Taylor,sandrataylor@hotmail.com,+13374608817,Delayed,4559.42,Positive,2026-01-11 00:21:53.193197+00:00
12a4aeb1-a22a-48c7-bc49-a2fd73ea4566,ERP-TJA0ASSN,Joshua,Lewis,joshua.lewis89@hotmail.com,+15703093535,Pending Callback,3292.72,Neutral,2026-01-19 13:04:55.193205+00:00
5e1767a6-f199-4916-a73b-0282de6327ce,ERP-UW9OHTUG,Andrew,Wilson,andrewwilson72@outlook.com,+15147916641,Pending Callback,3705.33,Frustrated,2026-03-15 18:38:30.193214+00:00
aab81430-98ae-4a72-8fae-bb27cf01ccfb,ERP-QZFHOMTZ,Deborah,Davis,deborahdavis@hotmail.com,+18512052492,Delayed,2411.18,Frustrated,2025-11-12 22:35:23.193222+00:00
738e808a-c0ae-4249-a077-bc1d6f184ed7,ERP-JNV07OXK,Jennifer,Williams,jenniferwilliams@icloud.com,+17066491175,Delayed,4267.78,Frustrated,2026-01-09 22:49:39.193229+00:00
8c0b8469-4112-4a59-a4f2-063e19656665,ERP-2SZWYMX9,Joseph,Johnson,joseph.johnson36@outlook.com,+18856047642,Delayed,2636.94,Frustrated,2025-07-31 18:22:11.193236+00:00
5cf7d1df-3140-4c5e-8a1d-1e7d0dd18ba1,ERP-DK36M8JV,Michael,Robinson,michael.robinson59@protonmail.com,+12044673867,Pending Callback,2580.57,Frustrated,2026-04-02 21:54:55.193243+00:00
63ab01d6-bb5a-4725-abc2-3b3fe1301487,ERP-MESJT2JP,Steven,Martinez,steven_martinez73@globallogisticsinc.com,+14499756565,Pending Callback,3439.81,Frustrated,2025-05-31 05:57:44.193250+00:00
c6c0a395-9da0-41b4-a998-6342c7857e44,ERP-ECW9YIL8,Maria,Thomas,mariathomas@icloud.com,+14694545706,In Transit,2054.76,Frustrated,2025-06-16 03:37:51.193257+00:00
a81454d5-50a8-4f40-962e-2418acbe34f6,ERP-TGLHUG07,Nancy,Williams,nancy.williams@yahoo.com,+19534475348,Delayed,1223.12,Positive,2025-06-10 05:23:49.193264+00:00
fd76d544-f8ba-4988-8fe7-9321d800e09d,ERP-FD7YXW1T,Michelle,Lopez,michelle.lopez62@protonmail.com,+15227045501,Pending Callback,996.07,Frustrated,2026-01-12 04:19:38.193271+00:00
312b0f3c-d013-4ab4-b28c-e62b5ff77dad,ERP-1ESP7BM4,Margaret,Davis,margaret.davis@icloud.com,+17306716171,In Transit,157.92,Positive,2025-12-04 16:04:34.193278+00:00
d16535b7-8cb7-40db-8885-3e4e6cd386be,ERP-LWJTIQWN,Donna,Brown,donna_brown@hotmail.com,+19179707099,Delivered,4286.2,Neutral,2025-11-06 23:30:10.193286+00:00
f3e5908c-5468-4b9c-882e-05b853da225e,ERP-EUIDJIPN,Barbara,Jackson,barbara.jackson@hotmail.com,+12093807906,Pending Callback,758.91,Frustrated,2025-10-12 05:44:50.193294+00:00
3a7f2c09-4891-4cd5-b259-50a1f099d8d3,ERP-LRJ4BDFH,Andrew,White,andrew_white@hotmail.com,+19625425256,Delivered,1865.5,Frustrated,2025-05-04 03:10:50.193300+00:00
3ff2694e-eb97-4c71-ab14-416c726e539d,ERP-AE58HUXG,Charles,Lopez,charles_lopez46@icloud.com,+17226998322,In Transit,1967.25,Neutral,2025-11-01 22:07:08.193307+00:00
3bea6712-32d7-4595-98a9-64cc2086da5f,ERP-5X7PWO6C,Kevin,Jones,kevin_jones30@outlook.com,+18684985382,Pending Callback,1429.12,Neutral,2025-07-01 17:23:45.193314+00:00
8645eb37-5d3b-44df-a864-4936f47ac19a,ERP-V8OGA0X7,Betty,White,bettywhite@yahoo.com,+13706062687,In Transit,412.58,Neutral,2025-09-30 00:49:43.193323+00:00
220d63d1-c763-4ff0-9153-881d4f354fb5,ERP-1S9DWD7O,Sarah,Smith,sarah.smith32@hotmail.com,+18413293150,Delayed,240.0,Frustrated,2025-12-13 10:36:00.193330+00:00
ec16fada-b4ed-44b6-acb3-0dcb101ffdd6,ERP-R9TJQ8ZG,Daniel,Ramirez,danielramirez59@protonmail.com,+18558549745,Delivered,4553.72,Neutral,2025-10-03 10:31:48.193337+00:00
3abd1a60-7002-4dee-8974-9fef51ecb071,ERP-DLOFAS1E,Thomas,Sanchez,thomas_sanchez@icloud.com,+17039738816,Delivered,144.75,Neutral,2025-06-25 03:01:51.193344+00:00
738551d9-6476-4931-9df2-dc70e9457d94,ERP-IANOUOF0,Christopher,Martin,christopher_martin@outlook.com,+12816324924,Delivered,1494.92,Frustrated,2025-10-06 10:31:18.193352+00:00
cb8ba698-5956-4ef7-b909-113e6466a9aa,ERP-GCEDQQZR,Karen,Wilson,karen_wilson@gmail.com,+17472224046,In Transit,1482.36,Positive,2025-07-27 06:29:32.193359+00:00
c3770088-9309-4aaa-a087-0cf01b48f035,ERP-ADAHP2RN,Mark,White,markwhite5@gmail.com,+19683491918,Delivered,3900.7,Positive,2025-10-02 01:41:08.193367+00:00
ba39d657-5296-44b1-92cd-3ffceacf6075,ERP-G433E1I1,Paul,Garcia,paul_garcia@yahoo.com,+16719522539,Delayed,2416.85,Frustrated,2025-12-30 19:31:53.193375+00:00
5f850249-eef4-43ff-9d00-dc690c868178,ERP-WB7SJWH5,Daniel,Garcia,danielgarcia@yahoo.com,+18486446316,In Transit,920.07,Neutral,2025-09-15 22:49:54.193382+00:00
18166111-6b28-4e8e-8cbd-d816bb3430f8,ERP-2AB2RVND,Linda,Gonzalez,linda.gonzalez@icloud.com,+18335461983,In Transit,1842.04,Positive,2025-08-01 15:44:58.193389+00:00
0c137d13-21b2-439b-bd3e-dedec35ce9e6,ERP-DRLUXM60,Andrew,Sanchez,andrew.sanchez89@outlook.com,+19413375107,In Transit,2477.98,Neutral,2025-09-25 22:06:46.193396+00:00
4ad1841a-046b-4077-aa09-750978b85bc4,ERP-ZGGM0J36,Christopher,Moore,christophermoore@protonmail.com,+13586605844,Delivered,2753.87,Neutral,2026-04-30 17:53:32.193403+00:00
35a705ea-2415-487e-88fb-4fd7bef4e4e2,ERP-S05WNWLC,Stephanie,Lee,stephanielee@protonmail.com,+18997093525,Delivered,1680.74,Frustrated,2025-12-26 23:07:11.193411+00:00
065b20a1-00e1-4b0c-a783-40493621430f,ERP-SC4E5HRD,Linda,Brown,lindabrown83@icloud.com,+17017385193,In Transit,1895.13,Frustrated,2025-07-26 05:47:58.193418+00:00
bbccddd9-fbba-4f47-b799-5f7113080de7,ERP-7HR6C2CU,Michael,Smith,michael_smith@globallogisticsinc.com,+18314729667,In Transit,3698.07,Neutral,2026-03-31 18:11:28.193426+00:00
fef95dad-5236-4b9f-a805-effb05de60b8,ERP-D0TGSIWG,Susan,Taylor,susantaylor72@icloud.com,+13089846864,Pending Callback,3542.5,Neutral,2025-05-23 04:05:07.193433+00:00
7f520d35-4fb3-4f1a-9954-fe4fe9e3fbef,ERP-2TSXTV76,Robert,Garcia,robertgarcia42@hotmail.com,+19828488054,Delivered,3081.23,Frustrated,2025-10-01 02:59:47.193441+00:00
fdd0d719-eb5b-4245-99d7-cbee6f5909bd,ERP-17J8QO09,Susan,Gonzalez,susangonzalez@outlook.com,+12065074635,Delayed,4293.03,Positive,2025-07-05 09:29:07.193451+00:00
